Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Male,Statistics,None,Asian,Heterosexual,Two-year College,High school or less,Junior,No,,Yes,No,Yes,Yes,NA,3.8,700,4,Often,Rarely,Always,Sometimes,Never,Strongly Agree,Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Not Sure,Not Sure,Agree,Disagree,Not Sure,Agree,Disagree,Strongly Agree,Agree,Disagree,Not Sure,Disagree,Strongly Disagree,Disagree,Agree,Not Sure,Strongly Agree,"Keep confident, and try to be worried about the future, that makes me work hard.",I think my English is the most obstacal,Low Value,56.3,100,58.3,43.8,50
Male,Economics & Statistics,,Calcasian,Heterosexual,Graduate or Professional Degree,Two-year College,Sophomore,No,,No,No,No,Yes,3.83,4.6,3,8,Often,Sometimes,Often,Sometimes,Never,Agree,Agree,Not Sure,Agree,Agree,Not Sure,Disagree,Agree,Disagree,Agree,Disagree,Agree,Agree,Not Sure,Disagree,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Agree,Not Sure,Agree,Agree,"Staying in touch with friends and family at home, staying motivated.","Finding likeminded people, large class sizes, unfulfilling content of STEM classes.",Average Value,53.1,66.7,55.6,50,50
Male,Math of Computation,Stats,Asian,Heterosexual,High school or less,Four-year College,Senior,Yes,China,No,No,No,Yes,3.7,4,85,15,Always,Sometimes,Often,Rarely,Rarely,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Not Sure,Not Sure,Strongly Agree,Not Sure,Not Sure,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Not Sure,Disagree,Not Sure,Not Sure,Disagree,Disagree,Agree,Agree,Agree,,,Low Value,65.6,66.7,58.3,37.5,41.7
Female,statistics,education,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,No,,No,No,Yes,Yes,2.9,4.21,10,5,Sometimes,Rarely,Always,Sometimes,Never,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,Not Sure,Strongly Agree,Disagree,Strongly Disagree,Not Sure,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Not Sure,Not Sure,Disagree,Strongly Disagree,"Myself,friends and family. They are all my motivation to get through and basically give back what they've given to me in terms of support.",Transition from high school to college was tough. Coming in at the bottom and taking college prep classes put me behind and others were already ahead. Now I will be going into a fifth year and I feel like the financial burden of having to pay another year is a huge stressor when you know you can't afford it. ,Low Value,28.1,91.7,33.3,43.8,100
Male,Stats,,Asian,Heterosexual,High school or less,High school or less,Junior,Yes,China,Yes,No,No,No,NA,3.7,4,2,Often,Sometimes,Always,Rarely,Rarely,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Agree,Agree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Not Sure,Friendly professor and TA,"financial problems, pressure from parents, and uncertainty about the future",Low Value,37.5,75,36.1,62.5,75
Male,Statistics & Geography,GIS&T,Calcasian,Heterosexual,Graduate or Professional Degree,Four-year College,Junior,No,,No,Yes,No,Yes,3.74,3.98,7,8,Sometimes,Rarely,Always,Often,Sometimes,Disagree,Agree,Strongly Disagree,Strongly Disagree,Disagree,Not Sure,Disagree,Agree,Not Sure,Agree,Disagree,Disagree,Not Sure,Not Sure,Not Sure,Strongly Disagree,Disagree,Not Sure,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,"I order to succeed academically, I think making friends in your classes/majors is important because they can help you and you can help them. Collaborative learning is very important. Socially, the main factor for success is making a core group of friends that you feel close to and sticking with them, while being open to meet new people from different backgrounds. Emotionally, I have tried to make sure to make time for doing things that I enjoy, so I am not constantly working on academics, research, etc.","Poor time management has been the main factor that has inhibited my academic success at UCLA, as it has caused stress, lack of sleep, and worse grades for me in the past. In general, poor time management has not only affected my academics but can also then get in the way of social activities, and hence negatively affect my emotional state.",Average Value,50,25,75,43.8,25
Male,Statistics,,Calcasian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.3,4.5,0,0,Sometimes,Sometimes,Always,Often,Rarely,Strongly Agree,Not Sure,Not Sure,Disagree,Agree,Strongly Agree,Agree,Not Sure,Disagree,Strongly Agree,Not Sure,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Not Sure,Disagree,Agree,Agree,Agree,Strongly Agree,"Saving time to work out, sleep, and eat are crucial. ",Closing myself off to meeting new people and seeking help academically. ,Low Value,53.1,66.7,66.7,50,25
Male,Statistics and Economics,,Calcasian,Heterosexual,Four-year College,Four-year College,Sophomore,Yes,Switzerland,No,Yes,No,Yes,3.7,NA,19,19,Sometimes,Sometimes,Often,Rarely,Never,Agree,Agree,Disagree,Strongly Disagree,Strongly Disagree,Agree,Disagree,Disagree,Not Sure,Agree,Strongly Disagree,Not Sure,Agree,Agree,Agree,Disagree,Not Sure,Not Sure,Agree,Agree,Agree,Strongly Agree,Agree,Strongly Agree,"review sessions are actually quite helpful, study groups friends, family, met my best friend in a ling class",some dorms are less social than others,Average Value,65.6,25,75,37.5,41.7
Female,Biology,,Asian,Heterosexual,Four-year College,Four-year College,Sophomore,No,,No,No,No,Yes,3.833,4.56,100,400,Sometimes,Never,Always,Sometimes,Sometimes,Not Sure,Agree,Strongly Disagree,Not Sure,Not Sure,Disagree,Not Sure,Not Sure,Not Sure,Not Sure,Disagree,Not Sure,Agree,Agree,Agree,Disagree,Not Sure,Not Sure,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,"The majority of the faculty cares about the well-being and success of their students and are always willing to help. As a student who lives on campus, there are many activities on the Hill that are designed to teach students how to deal with stress and offer de-stressing activities during midterm and final seasons which allow students to unwind and relax in between intense studying.  ","It could be discouraging at times when professors put ""trick"" questions on exams or put contents that were not covered in class because students study for hours over contents covered in lectures and readings from the textbooks, and when professors test students on concepts that were not covered, it feels like our hard work is not going to be paid off. ",Average Value,68.8,41.7,69.4,37.5,41.7
Male,Statistics and Economics ,NA,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,Yes,India,No,Yes,No,Yes,3.85,3.84,50,10,Sometimes,Rarely,Always,Sometimes,Rarely,Agree,Strongly Agree,Disagree,Disagree,Agree,Strongly Agree,Not Sure,Disagree,Disagree,Not Sure,Strongly Disagree,Disagree,Agree,Not Sure,Agree,Disagree,Disagree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,"UCLA in general is a very inclusive environment. During my freshman year, when I was new to this environment and did not really know anybody, I found it easy to gel with people from my own ethnic background and they helped me a lot in adapting to life at UCLA and made me feel more comfortable in terms of socializing and overall happiness.","Sometimes I find that the large classroom sizes tend to make everyone in the room seem alien to one another. In smaller classrooms it is much easier to gel with and make friends. That is why I feel like during my freshman and sophomore years I did not get to interact with too many people who took the same classes as I did. However, during my junior and senior year I felt like I have gotten to know far more people in my major and forming teams and doing group work has definitely solidified that frienship. ",Average Value,75,66.7,75,25,41.7
Female,Statistics and Financial Actuarial Mathematics,,Asian,Heterosexual,Four-year College,High school or less,Senior,No,,No,No,No,Yes,3.929,NA,25,5,Sometimes,Rarely,Always,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Not Sure,Agree,Not Sure,Agree,Not Sure,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Christian fellowship GOC, statistics professors",,High Value,81.3,66.7,80.6,25,25
Female,Cognitive Science,N/A,Calcasian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Sophomore,No,,No,Yes,No,Yes,3.47,4.3,10,15,Often,Rarely,Always,Often,Often,Not Sure,Agree,Disagree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Disagree,Not Sure,Not Sure,Agree,Agree,Agree,Agree,Agree,Agree,"The high school that I graduated from, my parent's support and encouragement, and the encouragement  guidance from upperclassmen have likely helped me succeed academically and socially at UCLA. ",The size of UCLA and the associated bureaucracy that comes with dealing with that size has made some aspects of my academic experience difficult at UCLA.,Average Value,75,0,69.4,25,41.7
Male,Statistics,"Mathematics, Philosophy",Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Fifth Year,Yes,Korea,No,Yes,No,Yes,3.3,4,10,5,Rarely,Rarely,Often,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Not Sure,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Not Sure,Strongly Agree,Agree,Agree,Agree,Not Sure,Agree,Strongly Agree,Not Sure,Not Sure,Agree,"Having a high GPA at high school and graduating as Valedictorian made me overlook the importance of being honest with myself and seeking help when needed. I was egotistical and wanted to prove that I could do much better than other students, so I took extra courses very often. The result - a low GPA and further pressure to prove that I was not wrong in the beginning. This ended up becoming a very harmful cycle from which I could only escape once I accepted that there is a lot for me to learn and that I have a long way to go to be where I thought I was.",Trying to live a college life that would be memorable. I focused more on the now than planning for my future. I focused more on living a happy college life that I did not focus more on things that I could do and learn in the real world even while being a college student.,Average Value,53.1,66.7,55.6,37.5,75
Female,Statistics,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,Yes,No,No,Yes,3.97,4,30,5,Often,Rarely,Always,Always,Sometimes,Agree,Not Sure,Agree,Disagree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Not Sure,Disagree,Disagree,Agree,Agree,Agree,Not Sure,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,"Discussion, TA's office hour",There is not enough lecturer in my major.,Low Value,65.6,16.7,55.6,31.3,58.3
Male,Statistics,,Filipino-American,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,No,,Yes,Yes,No,Yes,NA,NA,5,10,Often,Never,Often,Often,Sometimes,Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Agree,Not Sure,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,"Clubs have helped me meet people with the same interests and experiences, as well as open study areas on campus",The schedule of midterms with social events occurring at the same time have made my experience tougher.,High Value,43.8,41.7,58.3,81.3,41.7
Male,Geography - Statistics,,Asian,Heterosexual,Four-year College,Four-year College,Junior,No,,Yes,No,No,Yes,3,NA,50,10,Always,Rarely,Always,Sometimes,Never,Agree,Strongly Agree,Strongly Disagree,Not Sure,Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Disagree,Not Sure,Strongly Disagree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Not Sure,Strongly Agree,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,I joined some organizations. I do appreciate the convenience of Housing and Dining Halls. There are enough resources to be able to succeed.,"I guess there is the social pressures of being at the allegedly ""#1 Public university in the country"" There is a high stigma for non-STEM majors, too, which is half of my degree.",High Value,81.3,58.3,69.4,25,58.3
Male,Statistics,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Senior,Yes,India,No,No,No,Yes,3.66,4,10,10,Always,Sometimes,Always,Sometimes,Rarely,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Agree,Agree,Agree,Disagree,Agree,Strongly Disagree,Strongly Agree,Strongly Agree,,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,"Good support system, Good ethics, Intensive high school education","Lack of Career resources for Data Analyst jobs for Stats majors, Some professors are not engaging enough. ",NA,NA,33.3,69.4,43.8,33.3
Male,Applied Mathematics and Statistics double,,Latino/Hispanic,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,No,No,Yes,3.3,3.8,50,100,Never,Often,Often,Always,Rarely,Strongly Agree,Strongly Disagree,Disagree,Strongly Disagree,Not Sure,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Strongly Disagree,Strongly Agree,Strongly Disagree,Agree,Strongly Disagree,Strongly Agree,Not Sure,Strongly Agree,Strongly Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Camp Kesem is a club that has helped me succeed.  The people are so great and it's where I found my community here.,"Most professors I've had a terrible and very discouraging.  30% averages on midterms are silly, and only detract from intellectual curiosity.  25 hours a week on homework for one class should not be allowed.  There are things far more important than school and I often prioritize those.",Average Value,37.5,50,83.3,18.8,50
