Gender,Major,Minor,Ethnic,Orientation,MotherEdu,FatherEdu,Year,International,Country,Transfer,EFL,FirstGen,STEM,GPA,HighGPA,SameEthnic,OtherEthnic,Q2.1,Q2.2,Q2.3,Q2.4,Q2.5,Q3.1,Q3.2,Q3.3,Q3.4,Q3.5,Q3.6,Q3.7,Q3.8,Q3.9,Q3.10,Q3.11,Q3.12,Q3.13,Q3.14,Q3.15,Q3.16,Q3.17,Q3.18,Q3.19,Q3.20,Q3.21,Q3.22,Q3.23,Q3.24,HelpFactor,InhibitFactor,FamilyValue,Academic,SES,Belonging,Stress,Exclusion
Female,statistics,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,china,No,No,No,Yes,3.6,3.6,10,10,Often,Sometimes,Always,Sometimes,Rarely,Agree,Agree,Agree,Disagree,Disagree,Not Sure,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,friends and my own work ethic,boys suck,Low Value,75,33.3,63.9,37.5,41.7
Male,Statistics,,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,No,,No,Yes,Yes,Yes,3.45,4.5,4,60,Rarely,Sometimes,Often,Sometimes,Never,Agree,Not Sure,Agree,Agree,Strongly Agree,Agree,Not Sure,Agree,Not Sure,Agree,Strongly Agree,Agree,Agree,Not Sure,Agree,Disagree,Not Sure,Not Sure,Disagree,Disagree,Agree,Disagree,Disagree,Agree,Learning to not overstress about certain things and realizing it will be okay in the end.,,Low Value,46.9,83.3,41.7,68.8,41.7
Female,Statistics,,Asian,Heterosexual,High school or less,High school or less,Senior,No,,No,No,Yes,Yes,2.9,4,30,10,Often,Sometimes,Always,Rarely,Rarely,Strongly Agree,Agree,Strongly Disagree,Not Sure,Disagree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Disagree,Strongly Disagree,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,The most important part that has encourage me to do better are my friends. They help me a lot emotionally. The fact that they are very smart and successful have helped me trying even harder.,None,NA,75,58.3,94.4,25,0
Male,stats,,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,china,Yes,No,No,Yes,3.57,3.8,10,1,Sometimes,Rarely,Always,Always,Rarely,Strongly Agree,Agree,Not Sure,Agree,Not Sure,Agree,Strongly Agree,Not Sure,Not Sure,Agree,Disagree,Disagree,Agree,Agree,Agree,Agree,Not Sure,Agree,Not Sure,Strongly Agree,Strongly Agree,Agree,Agree,Agree,"my friends, TA,youtube and google.","maybe.. game, financial",High Value,62.5,66.7,50,37.5,66.7
Female,Statistics,,Asian,Heterosexual,Graduate or Professional Degree,Four-year College,Senior,No,,Yes,No,No,Yes,3,3.7,50,10,Sometimes,Rarely,Always,Rarely,Rarely,Not Sure,Not Sure,Not Sure,Disagree,Disagree,Agree,Agree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Disagree,Not Sure,Disagree,Not Sure,Not Sure,Not Sure,Agree,Not Sure,Agree,Agree,Agree,Agree,Ucla's professors and staffs are more professional in helping students plan their lives than city college.,"Quarter system is too short and a lot of hw to do, so I don't have enough time to spend time with friends or dating. Since I transferred to ucla, I rarely have time to go out for dinner and watch movies. If there is a short vacation break, I also stay at home to sleep.",Low Value,43.8,41.7,55.6,62.5,50
Male,Stats,,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,India,No,Yes,Yes,Yes,3.3,NA,50,15,Sometimes,Often,Always,Often,Rarely,Strongly Agree,Not Sure,Not Sure,Strongly Disagree,Not Sure,Strongly Agree,Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Agree,Agree,Not Sure,Strongly Agree,Not Sure,,,,,,,,,,,NA,NA,50,NA,50,NA
Male,Statistics,Economics,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.45,4.59,5,10,Sometimes,Rarely,Always,Sometimes,Never,Agree,Disagree,Strongly Disagree,Agree,Disagree,Agree,Strongly Disagree,Agree,Agree,Agree,Agree,Disagree,Disagree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,"Drive/Work ethic, planning skills, integrity",Anxiety,High Value,46.9,58.3,72.2,62.5,25
Female,Statistics,Mathematics,Asian,Heterosexual,Four-year College,Four-year College,Fifth Year,No,,No,No,No,Yes,2.8,3.6,30,5,Sometimes,Sometimes,Always,Rarely,Rarely,Strongly Agree,Strongly Agree,Strongly Disagree,Disagree,Disagree,Strongly Agree,Disagree,Strongly Agree,Agree,Disagree,Disagree,Disagree,Agree,Disagree,Agree,Strongly Disagree,Disagree,Strongly Agree,Not Sure,Agree,Agree,Not Sure,Not Sure,Strongly Disagree,,,High Value,53.1,50,55.6,25,41.7
Female,Statistics,,Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Junior,No,,No,Yes,No,Yes,3.9,4,20,30,Rarely,Rarely,Always,Often,Sometimes,Strongly Agree,Strongly Agree,Disagree,Disagree,Disagree,Strongly Agree,Strongly Disagree,Not Sure,Disagree,Agree,Not Sure,Not Sure,Agree,Agree,Strongly Disagree,Strongly Disagree,Not Sure,Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,"My friends encourage me. Without them, I don't know where I would be.","With so many things to balance, I never get enough sleep. My significant other doesn't think I give him enough of my time.",High Value,59.4,50,72.2,50,41.7
Female,Statistics,NA,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,Yes,CHINA,Yes,No,No,Yes,3.5,3.2,20,4,Rarely,Rarely,Always,Often,Rarely,Agree,Strongly Agree,Not Sure,Disagree,Strongly Disagree,Not Sure,Disagree,Agree,Agree,Agree,Strongly Disagree,Strongly Disagree,Agree,Agree,Strongly Agree,Disagree,Disagree,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,resources and opportunity,not yet found,Average Value,62.5,25,80.6,25,25
Male,Statistics,,Asian,straight,High school or less,Graduate or Professional Degree,Senior,Yes,South Korea,Yes,No,No,Yes,3.4,3.4,5,20,Never,Never,Always,Never,Sometimes,Strongly Agree,Strongly Disagree,Not Sure,Agree,Disagree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,Not Sure,Not Sure,Not Sure,Strongly Disagree,Strongly Disagree,Strongly Disagree,"UCLA helped me to develop my time management
skills. Also UCLA helped me to learn what I can expect from the jobs I will have in the future.",When I visited office of statistic class' professor he/she often gave me a lot of advice on the jobs I will be applying in the future. For example some professors told me the strength/weakness I have for some specific jobs and also helped me how I can develop resumes.,Low Value,31.3,66.7,13.9,87.5,75
Female,statistics,,Asian,Bisexual,Four-year College,Four-year College,Senior,Yes,"HongKong, China",Yes,No,No,Yes,3.6,4,50,30,Never,Always,Always,Never,Never,Disagree,Not Sure,Agree,Disagree,Strongly Disagree,Not Sure,Strongly Agree,Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Strongly Agree,Not Sure,Agree,Agree,Strongly Agree,Agree,Agree,Strongly Agree,Disagree,Agree,Agree,friends,languages,Low Value,43.8,25,25,93.8,83.3
Male,Statistic,,Asian,Heterosexual,High school or less,High school or less,Senior,Yes,China,Yes,No,Yes,Yes,3.46,4,20,50,Rarely,Sometimes,Often,Rarely,Sometimes,Not Sure,Agree,Agree,Not Sure,Not Sure,Agree,Agree,Agree,Not Sure,Agree,Not Sure,Agree,Agree,Not Sure,Not Sure,Disagree,Not Sure,Agree,Not Sure,Agree,Agree,Disagree,Agree,Not Sure,,,Low Value,53.1,58.3,41.7,56.3,50
Male,Statistics,,Asian,Heterosexual,High school or less,Graduate or Professional Degree,Senior,No,,Yes,Yes,No,Yes,2.6,3.3,50,20,Rarely,Often,Sometimes,Rarely,Rarely,Strongly Agree,Strongly Agree,Disagree,Not Sure,Strongly Agree,Strongly Agree,,Agree,Not Sure,Agree,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not Sure,Disagree,Agree,Not Sure,Not Sure,Agree,"My departmental counselor, Laurie, has been the best. I truly love her and she has helped me succeed. ",Many friends have helped me positively in school and life.,Average Value,59.4,83.3,NA,56.3,75
Female,Statistics,none,Asian,Heterosexual,High school or less,High school or less,Junior,Yes,CHINA,Yes,No,Yes,Yes,NA,3.7,23,3,Sometimes,Rarely,Always,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Not Sure,Disagree,Disagree,Not Sure,Not Sure,Agree,Not Sure,Agree,Agree,Not Sure,Agree,Agree,Agree,Disagree,Disagree,Agree,Agree,Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,"I think it is very important to be honest with yourself. This is the most important factor which could support me succeed academically, socially and emotionally at UCLA. Academically, I face my shortcomings bravely, and I accept the gap between myself and others, which enabled me to face the academic pressure easily enough. In terms of relationships and friends, I will take care of others while not wronging myself, so that I can reduce my psychological burden.",Sometimes I feel so tired that I do not have enough energy to deal with many things.,Average Value,59.4,33.3,61.1,56.3,41.7
Male,Statistic,,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,Yes,China,Yes,No,No,Yes,3.2,3.5,50,50,Often,Sometimes,Always,Sometimes,Sometimes,Not Sure,Not Sure,Not Sure,Strongly Disagree,Disagree,Not Sure,Not Sure,Agree,Agree,Not Sure,Strongly Disagree,Strongly Disagree,Agree,Not Sure,Agree,Not Sure,Not Sure,Disagree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,"confidence, leadership, social network. ","classes are too big, not too much connection between prof and the students. 
Quarter system is bad, even UCB changed back to semaster!!!!",Average Value,53.1,25,72.2,18.8,41.7
Male,Statistics,,Asian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,Yes,Japan,No,Yes,No,Yes,3.2,3.8,20,20,Often,Sometimes,Always,Often,Rarely,Strongly Agree,Agree,Disagree,Disagree,Disagree,Disagree,Strongly Disagree,Agree,Not Sure,Disagree,Strongly Disagree,Disagree,Agree,Agree,Agree,Disagree,Agree,Agree,Not Sure,Disagree,Strongly Agree,Agree,Agree,Strongly Agree,"Having roommates that you can talk to and joke around. Also making sure to be on top of my work and getting enough sleep help me feel less anxious. I also personally believe that doing well on exams is not everything about life, so I tend to not worry so much about my grades. ",,Average Value,65.6,25,69.4,18.8,58.3
Male,Statistics,Mathematics,Latino/Hispanic,Heterosexual,High school or less,Graduate or Professional Degree,Junior,No,,No,No,No,Yes,3,3.7,0,7,Sometimes,Rarely,Rarely,Often,Never,Agree,Disagree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Agree,Agree,Disagree,Disagree,Not Sure,Not Sure,Agree,Agree,Agree,Not Sure,Agree,Strongly Agree,Not Sure,Strongly Agree,Joining clubs and organizations where you could meet nice people and make friends. They make UCLA feel a lot smaller and make college much more enjoyable than just doing nothing by myself.,I feel that I have not had the necessary foundational study skills to succeed in a collegiate environment developed in high school. My study skills and proclivity for procrastination has had a detrimental effect on my grades and mental well being.,Low Value,21.9,100,50,81.3,66.7
Female,Statistics,,Asian,Heterosexual,High school or less,Four-year College,Junior,Yes,Singapore,Yes,Yes,No,Yes,NA,4,20,50,Sometimes,Often,Often,Sometimes,Rarely,Strongly Agree,Not Sure,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Agree,Agree,Not Sure,Not Sure,Disagree,Not Sure,Not Sure,Not Sure,Not Sure,Strongly Agree,Strongly Agree,Agree,Strongly Disagree,Not Sure,"Socially, I appreciate the number of parties available at UCLA for me to meet more people","Class size is too big, and professors are not able to focus on individual students' needs",Average Value,28.1,100,52.8,75,50
Male,Statistics,,Asian,Heterosexual,High school or less,High school or less,Junior,Yes,China,Yes,No,Yes,Yes,NA,3.5,10,2,Sometimes,Rarely,Sometimes,Sometimes,Never,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Disagree,Agree,Agree,Agree,Strongly Agree,Agree,Disagree,Disagree,Not Sure,Not Sure,Not Sure,Disagree,Disagree,Disagree,Agree,Agree,Agree,Agree,Agree,,professors are good,,Low Value,46.9,50,NA,43.8,25
Male,Statistics,None,Asian,Heterosexual,Two-year College,High school or less,Junior,No,,Yes,No,Yes,Yes,NA,3.8,700,4,Often,Rarely,Always,Sometimes,Never,Strongly Agree,Agree,Not Sure,Strongly Agree,Strongly Agree,Strongly Agree,Not Sure,Not Sure,Not Sure,Agree,Disagree,Not Sure,Agree,Disagree,Strongly Agree,Agree,Disagree,Not Sure,Disagree,Strongly Disagree,Disagree,Agree,Not Sure,Strongly Agree,"Keep confident, and try to be worried about the future, that makes me work hard.",I think my English is the most obstacal,Low Value,56.3,100,58.3,43.8,50
Female,statistics,education,Latino/Hispanic,Heterosexual,High school or less,High school or less,Senior,No,,No,No,Yes,Yes,2.9,4.21,10,5,Sometimes,Rarely,Always,Sometimes,Never,Agree,Strongly Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Not Sure,Agree,Not Sure,Strongly Agree,Disagree,Strongly Disagree,Not Sure,Strongly Disagree,Agree,Strongly Agree,Strongly Agree,Strongly Agree,Disagree,Disagree,Not Sure,Not Sure,Disagree,Strongly Disagree,"Myself,friends and family. They are all my motivation to get through and basically give back what they've given to me in terms of support.",Transition from high school to college was tough. Coming in at the bottom and taking college prep classes put me behind and others were already ahead. Now I will be going into a fifth year and I feel like the financial burden of having to pay another year is a huge stressor when you know you can't afford it.,Low Value,28.1,91.7,33.3,43.8,100
Male,Stats,,Asian,Heterosexual,High school or less,High school or less,Junior,Yes,China,Yes,No,No,No,NA,3.7,4,2,Often,Sometimes,Always,Rarely,Rarely,Agree,Disagree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,Not Sure,Not Sure,Agree,Agree,Agree,Not Sure,Not Sure,Agree,Not Sure,Not Sure,Not Sure,Friendly professor and TA,"financial problems, pressure from parents, and uncertainty about the future",Low Value,37.5,75,36.1,62.5,75
Male,Statistics,,Calcasian,Heterosexual,Four-year College,Graduate or Professional Degree,Senior,No,,No,Yes,No,Yes,3.3,4.5,0,0,Sometimes,Sometimes,Always,Often,Rarely,Strongly Agree,Not Sure,Not Sure,Disagree,Agree,Strongly Agree,Agree,Not Sure,Disagree,Strongly Agree,Not Sure,Disagree,Agree,Disagree,Agree,Disagree,Disagree,Disagree,Not Sure,Disagree,Agree,Agree,Agree,Strongly Agree,"Saving time to work out, sleep, and eat are crucial. ",Closing myself off to meeting new people and seeking help academically.,Low Value,53.1,66.7,66.7,50,25
Male,Statistics,"Mathematics, Philosophy",Asian,Heterosexual,Graduate or Professional Degree,Graduate or Professional Degree,Fifth Year,Yes,Korea,No,Yes,No,Yes,3.3,4,10,5,Rarely,Rarely,Often,Sometimes,Sometimes,Strongly Agree,Strongly Agree,Not Sure,Strongly Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Disagree,Strongly Disagree,Agree,Not Sure,Strongly Agree,Agree,Agree,Agree,Not Sure,Agree,Strongly Agree,Not Sure,Not Sure,Agree,"Having a high GPA at high school and graduating as Valedictorian made me overlook the importance of being honest with myself and seeking help when needed. I was egotistical and wanted to prove that I could do much better than other students, so I took extra courses very often. The result - a low GPA and further pressure to prove that I was not wrong in the beginning. This ended up becoming a very harmful cycle from which I could only escape once I accepted that there is a lot for me to learn and that I have a long way to go to be where I thought I was.",Trying to live a college life that would be memorable. I focused more on the now than planning for my future. I focused more on living a happy college life that I did not focus more on things that I could do and learn in the real world even while being a college student.,Average Value,53.1,66.7,55.6,37.5,75
Female,Statistics,,Asian,Heterosexual,Four-year College,Four-year College,Senior,Yes,China,Yes,No,No,Yes,3.97,4,30,5,Often,Rarely,Always,Always,Sometimes,Agree,Not Sure,Agree,Disagree,Strongly Disagree,Disagree,Agree,Disagree,Disagree,Not Sure,Disagree,Disagree,Agree,Agree,Agree,Not Sure,Disagree,Strongly Agree,Agree,Agree,Agree,Agree,Not Sure,Not Sure,"Discussion, TA's office hour",There is not enough lecturer in my major.,Low Value,65.6,16.7,55.6,31.3,58.3
Male,Statistics,,Filipino-American,Heterosexual,Four-year College,Graduate or Professional Degree,Junior,No,,Yes,Yes,No,Yes,NA,NA,5,10,Often,Never,Often,Often,Sometimes,Agree,Disagree,Strongly Disagree,Strongly Disagree,Disagree,Strongly Agree,Disagree,Agree,Not Sure,Strongly Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Agree,Agree,Strongly Agree,Strongly Agree,Agree,Agree,Agree,"Clubs have helped me meet people with the same interests and experiences, as well as open study areas on campus",The schedule of midterms with social events occurring at the same time have made my experience tougher.,High Value,43.8,41.7,58.3,81.3,41.7
